Layer
__module.model.layers.15.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,892
__module.model.layers.15.self_attn/aten::transpose/Transpose_3,83
__module.model.layers.15.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.15.self_attn.o_proj/ov_ext::linear/MatMul,1580
__module.model.layers.15/aten::add/Add,53
__module.model.layers.15.post_attention_layernorm/aten::mul/Multiply_1,50
__module.model.layers.15.mlp.gate_proj/ov_ext::linear/MatMul,7596
__module.model.layers.15.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.15.mlp.up_proj/ov_ext::linear/MatMul,6410
__module.model.layers.15.mlp/aten::mul/Multiply,388
__module.model.layers.15.mlp.down_proj/ov_ext::linear/MatMul,8941
__module.model.layers.15/aten::add/Add_1,80
__module.model.norm/aten::mul/Multiply_1,54
__module.lm_head/ov_ext::linear/MatMul,94905
__module.lm_head/ov_ext::linear/MatMul_bf16_f32_Result_18286,22130
Result_18286,8
stub_0___module.model/aten::index/Split,0
Assign_50270,5
Assign_50208,4
Assign_50210,4
Assign_50212,4
Assign_50214,4
Assign_50240,4
Assign_50242,4
Assign_50244,4
Assign_50246,4
Assign_50248,4
Assign_50250,4
Assign_50252,4
Assign_50254,4
Assign_50256,4
Assign_50258,4
Assign_50260,4
Assign_50262,4
Assign_50264,4
Assign_50266,4
Assign_50268,4
Assign_50238,4
Assign_50216,4
Assign_50218,4
Assign_50220,4
Assign_50222,4
Assign_50224,4
Assign_50226,4
Assign_50228,4
Assign_50230,4
Assign_50232,4
Assign_50234,4
Assign_50236,4
